DGP,T,J,lu_bias_xibar,lu_sd_xibar,lu_bias_beta_0,lu_sd_beta_0,lu_bias_beta_1,lu_sd_beta_1,lu_bias_sigma_beta_0,lu_sd_sigma_beta_0,lu_avg_abs_bias_xi_jt,lu_avg_sd_xi_jt,blp1_bias_xibar,blp1_sd_xibar,blp1_bias_beta_0,blp1_sd_beta_0,blp1_bias_beta_1,blp1_sd_beta_1,blp1_bias_sigma_beta_0,blp1_sd_sigma_beta_0,blp1_avg_abs_bias_xi_jt,blp1_avg_sd_xi_jt,blp2_bias_xibar,blp2_sd_xibar,blp2_bias_beta_0,blp2_sd_beta_0,blp2_bias_beta_1,blp2_sd_beta_1,blp2_bias_sigma_beta_0,blp2_sd_sigma_beta_0,blp2_avg_abs_bias_xi_jt,blp2_avg_sd_xi_jt,blp3_bias_xibar,blp3_sd_xibar,blp3_bias_beta_0,blp3_sd_beta_0,blp3_bias_beta_1,blp3_sd_beta_1,blp3_bias_sigma_beta_0,blp3_sd_sigma_beta_0,blp3_avg_abs_bias_xi_jt,blp3_avg_sd_xi_jt
4,25,5,-0.046247957328711786,0.2724420686893615,0.07975289815965403,0.1295793566746551,-0.0013632971990974463,0.18212254307713482,-0.06357395423790058,0.19757636588557032,0.27852141928147467,0.4096449587069616,0.08862726670401389,0.13954919060773707,-0.023890739821687657,0.12209743676061843,-0.07950062243022932,0.08041561398658933,0.11473800311209748,0.21733671524456077,0.10663117832773242,0.3619643874656109,0.15261581951422198,0.31405812284355994,-0.2149339896832274,0.8627085392157136,-0.08683751361385211,0.10976973390044768,0.18756107506733777,0.8622832784637455,0.22524059975522273,0.7362911006086758,0.10561172854616951,0.18901674136781577,0.2232827843281382,0.33900885211637305,-0.07655732441553748,0.10418450720506546,0.0,0.0,0.13693432550864076,0.44207389434781247
4,100,5,-0.014944411587255901,0.12390524656522191,0.05697373965682151,0.08333491944577659,-0.018409318999005553,0.08337434472374636,0.0249510998357656,0.10055576023210268,0.25967405194285587,0.3313294715625289,0.04606271455278654,0.09067335449131465,-0.0049284160341986905,0.08376062435091516,-0.033961599608811066,0.0592574379252241,0.04640408071800195,0.06742163137225853,0.04910405955068836,0.34003383356722716,-0.0708249241863208,0.15425669810000914,0.15592756604981317,0.6231991992727354,-0.011602893441754969,0.1026512996417699,0.10045634970747419,0.5413057281111417,0.11330133621923454,0.493648911763477,-0.03619421785204957,0.414968095382869,0.3219502758962156,0.9106911731687313,-0.01552212407322029,0.07029284339319271,0.0,0.0,0.17747539072218216,0.7992916496859347
4,25,15,-0.0855818158681001,0.1282405997507847,0.04334935653435379,0.07829050357920347,0.035522840091638086,0.08633522202107388,-0.0020666977746339743,0.1162104732210837,0.2815371953890761,0.2937671865988526,0.021493069650095897,0.10179770781108581,-0.03145014148562142,0.13538398764357712,0.010221521397310362,0.06480105217069117,0.07794667818653211,0.09040064094644976,0.028254326548992053,0.342004988366414,0.08354126849227828,0.13982128292114007,-0.12176941362510507,0.2173626718904839,0.005053732770869623,0.06152526123693655,0.01851836845681709,0.057704462062149416,0.09004940755506759,0.4159912408485549,0.30334403838197477,0.5198527546713114,0.006420892604790063,0.9303209997417209,0.003844335897960627,0.08627747417918383,0.0,0.0,0.320692966830756,0.8587416366958138
4,100,15,-0.016312213396957986,0.08629145297450247,0.06195346261455281,0.02566045217610299,-0.003084034840705907,0.05996484223523016,-0.02893799225196947,0.04795065690845436,0.265211574339471,0.28449135948778986,0.050624145834112455,0.048796999940946204,-0.02887554603636855,0.13132458433897032,0.004806630797000722,0.020462616790171535,0.03160840425955702,0.05315719694792198,0.05150386914375107,0.3379154345847252,0.08844777118551084,0.20192356846808732,-0.1574627384178684,0.41578010805393795,0.00364300341636159,0.045199683904403175,0.2081518554784565,0.48924967683734216,0.11229659601808692,0.4969244443678793,-0.13960439477696762,0.8963577686381996,0.8680537943522482,1.7604578641195203,0.04914255843389814,0.13931250852144733,0.0,0.0,0.3629142764401149,1.5454680645809828
